Serving HTTP on 0.0.0.0 port 9011 (http://0.0.0.0:9011/) ...
10.200.14.175 - - [12/Nov/2024 18:42:06] "GET /properties/configuration.php?tab=Status HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 18:42:15] "GET / HTTP/1.1" 200 -
10.200.14.175 - - [12/Nov/2024 18:42:15] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 18:42:15] "GET /properties/description.dhtml HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 18:42:15] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 18:42:15] "GET /properties/configuration.php?tab=Status HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 18:42:15] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 18:42:15] "GET /header.php?tab=status HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 18:42:16] "GET / HTTP/1.1" 200 -
10.200.14.175 - - [12/Nov/2024 18:42:16] "GET / HTTP/1.1" 200 -
10.200.14.175 - - [12/Nov/2024 18:42:20] "GET / HTTP/1.1" 200 -
10.200.14.175 - - [12/Nov/2024 18:42:22] code 400, message Bad HTTP/0.9 request type ('GNUTELLA')
10.200.14.175 - - [12/Nov/2024 18:42:22] "GNUTELLA CONNECT/0.6" 400 -
10.200.14.175 - - [12/Nov/2024 18:42:22] code 400, message Bad HTTP/0.9 request type ('GNUTELLA')
10.200.14.175 - - [12/Nov/2024 18:42:22] "GNUTELLA CONNECT/0.4" 400 -
10.200.14.175 - - [12/Nov/2024 18:42:28] "GET / HTTP/1.1" 200 -
10.200.14.175 - - [12/Nov/2024 18:42:28] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 18:42:28] "GET /login.html HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 18:42:30] "GET / HTTP/1.1" 200 -
10.200.14.175 - - [12/Nov/2024 18:42:30] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 18:42:30] "GET /Home.do HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 18:42:30] code 400, message Bad request version ('Secure-HTTP/1.4')
10.200.14.175 - - [12/Nov/2024 18:42:30] "Secure * Secure-HTTP/1.4" 400 -
10.200.14.175 - - [12/Nov/2024 18:42:32] code 400, message Bad request version ('request')
10.200.14.175 - - [12/Nov/2024 18:42:32] "some invalid request" 400 -
10.200.14.175 - - [12/Nov/2024 18:42:32] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 18:42:32] "GET http://rfi.nessus.org/check_proxy.html HTTP/1.0" 404 -
10.200.14.175 - - [12/Nov/2024 18:42:42] "GET / HTTP/1.1" 200 -
10.200.14.175 - - [12/Nov/2024 18:42:43] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 18:42:43] "GET /admin_ui/mas/ent/login.html HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 18:42:44] "GET / HTTP/1.1" 200 -
10.200.14.175 - - [12/Nov/2024 18:42:44] "GET // HTTP/1.1" 200 -
10.200.14.175 - - [12/Nov/2024 18:42:44] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 18:42:44] "GET /login.php HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 18:42:44] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 18:42:44] "GET /this_server/all_settings.shtml HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 18:42:44] "GET / HTTP/1.1" 200 -
10.200.14.175 - - [12/Nov/2024 18:42:44] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 18:42:44] "GET /authenticate/login HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 18:42:44] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 18:42:44] "GET /start.js HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 18:42:45] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 18:42:45] "GET /tmui/ HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 18:42:45] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 18:42:45] "GET /login HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 18:42:45] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 18:42:45] "GET /netmri/config/userAdmin/login.tdf HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 18:42:45] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 18:42:45] "GET /scgi-bin/platform.cgi HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 18:42:45] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 18:42:45] "GET /admin/login.do HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 18:42:45] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 18:42:45] "GET /en/main.js HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 18:42:46] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 18:42:46] "GET /mgmt/login?dest=%2Fmgmt%2Fgui%3Fp%3Dhome&reason=&username= HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 18:42:46] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 18:42:46] "GET /dms2/Login.jsp HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 18:42:46] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 18:42:46] "GET /login HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 18:42:46] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 18:42:46] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 18:42:46] "GET /intruvert/jsp/admin/Login.jsp HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 18:42:46] "GET /home.htm HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 18:42:46] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 18:42:46] "GET /sws/data/sws_data.js HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 18:42:46] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 18:42:46] "GET /wcd/system.xml HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 18:42:47] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 18:42:47] "GET /js/Device.js HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 18:42:47] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 18:42:47] "GET /ptz.htm HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 18:42:47] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 18:42:47] "GET /admin/login.jsp HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 18:42:47] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 18:42:47] "GET /loginMsg.js HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 18:42:47] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 18:42:47] "GET /commoncgi/servlet/CCGIServlet?ApHost=PDT_InterScan_NT&CGIAlias=PDT_InterScan_NT&File=logout.htm HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 18:42:50] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 18:42:50] "GET /xmldata?item=All HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 18:42:50] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 18:42:50] "GET /upnp/BasicDevice.xml HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 18:42:50] "GET / HTTP/1.1" 200 -
10.200.14.175 - - [12/Nov/2024 18:43:00] "GET / HTTP/1.1" 200 -
10.200.14.175 - - [12/Nov/2024 18:43:00] "GET / HTTP/1.1" 200 -
10.200.14.175 - - [12/Nov/2024 18:43:02] code 400, message Bad request version ("\\x8fÛß\\x9f\\x00Ò\\x13\\x02\\x13\\x03\\x13\\x01À,À0\\x00£\\x00\\x9fÌ©Ì¨ÌªÀ¯À\\xadÀ£À\\x9fÀ]ÀaÀWÀS\\x00§À+À/\\x00¢\\x00\\x9eÀ®À¬À¢À\\x9eÀ\\\\À`ÀVÀR\\x00¦À$À(\\x00k\\x00jÀsÀw\\x00Ä\\x00Ã\\x00m\\x00ÅÀ#À'\\x00g\\x00@ÀrÀv\\x00¾\\x00½\\x00l\\x00¿À")
10.200.14.175 - - [12/Nov/2024 18:43:02] "\x16\x03\x01\x02\x00\x01\x00\x01ü\x03\x03®Æù\x96ßAmGMÆ96\x87ÊÆa¦g\x0e\x8dÀ|·\x0f=eÐ\x15/IËO µìZ±\x84\x9cnÝ¢À\x15±V½\x1c²Á¿A° ¬_¹)Åî\x0d\x8fÛß\x9f\x00Ò\x13\x02\x13\x03\x13\x01À,À0\x00£\x00\x9fÌ©Ì¨ÌªÀ¯À­À£À\x9fÀ]ÀaÀWÀS\x00§À+À/\x00¢\x00\x9eÀ®À¬À¢À\x9eÀ\\À`ÀVÀR\x00¦À$À(\x00k\x00jÀsÀw\x00Ä\x00Ã\x00m\x00ÅÀ#À'\x00g\x00@ÀrÀv\x00¾\x00½\x00l\x00¿À" 400 -
10.200.14.175 - - [12/Nov/2024 18:43:03] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 18:43:03] "GET /MSWSMTP/Common/Authentication/Logon.aspx HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 18:43:03] "GET / HTTP/1.1" 200 -
10.200.14.175 - - [12/Nov/2024 18:43:04] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 18:43:04] "GET /robots.txt HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 18:43:04] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 18:43:04] "GET /sitemap.xml HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 18:43:04] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 18:43:04] "GET /.cobalt HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 18:43:04] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 18:43:04] "GET /admin.back HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 18:43:04] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 18:43:04] "GET /file HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 18:43:04] code 400, message Bad request version ("&¹\\x9eä\\x82\\x89~\\x91\\x9c\\x00Ò\\x13\\x02\\x13\\x03\\x13\\x01À,À0\\x00£\\x00\\x9fÌ©Ì¨ÌªÀ¯À\\xadÀ£À\\x9fÀ]ÀaÀWÀS\\x00§À+À/\\x00¢\\x00\\x9eÀ®À¬À¢À\\x9eÀ\\\\À`ÀVÀR\\x00¦À$À(\\x00k\\x00jÀsÀw\\x00Ä\\x00Ã\\x00m\\x00ÅÀ#À'\\x00g\\x00@ÀrÀv\\x00¾\\x00½\\x00l\\x00¿À")
10.200.14.175 - - [12/Nov/2024 18:43:04] "\x16\x03\x01\x02\x00\x01\x00\x01ü\x03\x03_1=ã\x91«^åìâñïÐ'\x88\x06ªì\x9a©\x9a}\x91Èu \x13\x7fX\x0e\x85\x98 \x85Øµi\x80Ð\x1f\x19\x10kB¢¢_Û¿S»<\x08(x\x1e&¹\x9eä\x82\x89~\x91\x9c\x00Ò\x13\x02\x13\x03\x13\x01À,À0\x00£\x00\x9fÌ©Ì¨ÌªÀ¯À­À£À\x9fÀ]ÀaÀWÀS\x00§À+À/\x00¢\x00\x9eÀ®À¬À¢À\x9eÀ\\À`ÀVÀR\x00¦À$À(\x00k\x00jÀsÀw\x00Ä\x00Ã\x00m\x00ÅÀ#À'\x00g\x00@ÀrÀv\x00¾\x00½\x00l\x00¿À" 400 -
10.200.14.175 - - [12/Nov/2024 18:43:04] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 18:43:04] "GET /wavemaster.internal HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 18:43:04] "GET / HTTP/1.1" 200 -
10.200.14.175 - - [12/Nov/2024 18:43:05] "GET / HTTP/1.1" 200 -
10.200.14.175 - - [12/Nov/2024 18:43:05] code 501, message Unsupported method ('WTJFTF')
10.200.14.175 - - [12/Nov/2024 18:43:05] "WTJFTF / HTTP/1.1" 501 -
10.200.14.175 - - [12/Nov/2024 18:43:08] code 400, message Bad request version ("\\x16\\x9d©'4Øâ_p¹&ðÆ\\x89Í\\x04ËÁ)\\x87")
10.200.14.175 - - [12/Nov/2024 18:43:08] "\x16\x03\x01\x02\x00\x01\x00\x01ü\x03\x03\x94ñººl(\x93a\x16\x14%HÅ´=x¶\x078½ï\x89ê\x12Øc\x0e¼í5(Ä \x18ZcD`¢]\x868.\x85\x16\x9d©'4Øâ_p¹&ðÆ\x89Í\x04ËÁ)\x87" 400 -
10.200.14.175 - - [12/Nov/2024 18:43:12] "GET / HTTP/1.1" 200 -
10.200.14.175 - - [12/Nov/2024 18:43:12] code 501, message Unsupported method ('OPTIONS')
10.200.14.175 - - [12/Nov/2024 18:43:12] "OPTIONS / HTTP/1.1" 501 -
10.200.14.175 - - [12/Nov/2024 18:43:16] code 400, message Bad request syntax ('\\x16\\x03\\x01\\x02\\x00\\x01\\x00\\x01ü\\x03\\x03}\\x86Un\\x0eh')
10.200.14.175 - - [12/Nov/2024 18:43:16] "\x16\x03\x01\x02\x00\x01\x00\x01ü\x03\x03}\x86Un\x0eh" 400 -
10.200.14.175 - - [12/Nov/2024 18:43:32] code 400, message Bad HTTP/0.9 request type ('\\x16\\x03\\x01\\x02\\x00\\x01\\x00\\x01ü\\x03\\x03\\x95ýg[I¿Da\\x99o,ò¨þX\\\\+\\x87\\x8etáxã\\x80ÉQ\\x95\\x81[®\\x86ü')
10.200.14.175 - - [12/Nov/2024 18:43:32] "\x16\x03\x01\x02\x00\x01\x00\x01ü\x03\x03\x95ýg[I¿Da\x99o,ò¨þX\\+\x87\x8etáxã\x80ÉQ\x95\x81[®\x86ü \x1c<\x8b\x93\x8a\x9et¬ë)s\x07" 400 -
10.200.14.175 - - [12/Nov/2024 18:44:16] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 18:44:16] "GET /dXDoPXb6c92g.html HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 18:44:16] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 18:44:16] "GET /dXDoPXb6c92g.cgi HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 18:44:16] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 18:44:16] "GET /dXDoPXb6c92g.sh HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 18:44:17] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 18:44:17] "GET /dXDoPXb6c92g.pl HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 18:44:17] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 18:44:17] "GET /dXDoPXb6c92g.inc HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 18:44:17] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 18:44:17] "GET /dXDoPXb6c92g.shtml HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 18:44:17] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 18:44:17] "GET /dXDoPXb6c92g.asp HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 18:44:17] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 18:44:17] "GET /dXDoPXb6c92g.php HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 18:44:18] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 18:44:18] "GET /dXDoPXb6c92g.php3 HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 18:44:18] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 18:44:18] "GET /dXDoPXb6c92g.cfm HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 18:44:19] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 18:44:19] "GET /cgi-bin/dXDoPXb6c92g.html HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 18:44:19] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 18:44:19] "GET /cgi-bin/dXDoPXb6c92g.cgi HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 18:44:20] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 18:44:20] "GET /cgi-bin/dXDoPXb6c92g.sh HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 18:44:20] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 18:44:20] "GET /cgi-bin/dXDoPXb6c92g.pl HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 18:44:20] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 18:44:20] "GET /cgi-bin/dXDoPXb6c92g.inc HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 18:44:21] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 18:44:21] "GET /cgi-bin/dXDoPXb6c92g.shtml HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 18:44:21] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 18:44:21] "GET /cgi-bin/dXDoPXb6c92g.asp HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 18:44:21] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 18:44:21] "GET /cgi-bin/dXDoPXb6c92g.php HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 18:44:22] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 18:44:22] "GET /cgi-bin/dXDoPXb6c92g.php3 HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 18:44:22] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 18:44:22] "GET /cgi-bin/dXDoPXb6c92g.cfm HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 18:44:22] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 18:44:22] "GET /scripts/dXDoPXb6c92g.html HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 18:44:23] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 18:44:23] "GET /scripts/dXDoPXb6c92g.cgi HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 18:44:23] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 18:44:23] "GET /scripts/dXDoPXb6c92g.sh HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 18:44:23] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 18:44:23] "GET /scripts/dXDoPXb6c92g.pl HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 18:44:24] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 18:44:24] "GET /scripts/dXDoPXb6c92g.inc HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 18:44:24] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 18:44:24] "GET /scripts/dXDoPXb6c92g.shtml HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 18:44:24] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 18:44:24] "GET /scripts/dXDoPXb6c92g.asp HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 18:44:24] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 18:44:24] "GET /scripts/dXDoPXb6c92g.php HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 18:44:25] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 18:44:25] "GET /scripts/dXDoPXb6c92g.php3 HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 18:44:25] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 18:44:25] "GET /scripts/dXDoPXb6c92g.cfm HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 18:45:02] "GET / HTTP/1.1" 200 -
10.200.14.175 - - [12/Nov/2024 18:45:02] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 18:45:02] "GET /ext-js/app/common/zld_product_spec.js HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 18:45:10] "GET / HTTP/1.1" 200 -
10.200.14.175 - - [12/Nov/2024 18:45:10] "GET / HTTP/1.1" 200 -
10.200.14.175 - - [12/Nov/2024 18:45:11] "GET / HTTP/1.1" 200 -
10.200.14.175 - - [12/Nov/2024 18:45:11] "GET / HTTP/1.1" 200 -
10.200.14.175 - - [12/Nov/2024 18:45:14] code 400, message Bad request version ("\\x00Ò\\x13\\x02\\x13\\x03\\x13\\x01À,À0\\x00£\\x00\\x9fÌ©Ì¨ÌªÀ¯À\\xadÀ£À\\x9fÀ]ÀaÀWÀS\\x00§À+À/\\x00¢\\x00\\x9eÀ®À¬À¢À\\x9eÀ\\\\À`ÀVÀR\\x00¦À$À(\\x00k\\x00jÀsÀw\\x00Ä\\x00Ã\\x00m\\x00ÅÀ#À'\\x00g\\x00@ÀrÀv\\x00¾\\x00½\\x00l\\x00¿À")
10.200.14.175 - - [12/Nov/2024 18:45:14] "\x16\x03\x01\x02\x00\x01\x00\x01ü\x03\x03E\x9fî7ßO"\x9b\x07qd\x8bá£[!\x87(¹Ä5Ã\x1b m©°\x8eHÆ'\x9d ^Çüå\x1cã¼\x17ùX`\x19V¤zq\x94«i¤h\x87(>\x1f\x09c\x84/k\x8c\x1c\x00Ò\x13\x02\x13\x03\x13\x01À,À0\x00£\x00\x9fÌ©Ì¨ÌªÀ¯À­À£À\x9fÀ]ÀaÀWÀS\x00§À+À/\x00¢\x00\x9eÀ®À¬À¢À\x9eÀ\\À`ÀVÀR\x00¦À$À(\x00k\x00jÀsÀw\x00Ä\x00Ã\x00m\x00ÅÀ#À'\x00g\x00@ÀrÀv\x00¾\x00½\x00l\x00¿À" 400 -
10.200.14.175 - - [12/Nov/2024 18:45:21] code 501, message Unsupported method ('TRACE')
10.200.14.175 - - [12/Nov/2024 18:45:21] "TRACE /Nessus658107514.html HTTP/1.1" 501 -
10.200.14.175 - - [12/Nov/2024 18:45:21] code 501, message Unsupported method ('TRACK')
10.200.14.175 - - [12/Nov/2024 18:45:21] "TRACK /Nessus658107514.html HTTP/1.1" 501 -
10.200.14.175 - - [12/Nov/2024 18:45:21] "GET / HTTP/1.1" 200 -
10.200.14.175 - - [12/Nov/2024 18:45:22] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 18:45:22] "GET /xampp/index.php HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 18:45:27] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 18:45:27] "GET /Wsusadmin/Errors/BrowserSettings.aspx HTTP/1.1" 404 -
----------------------------------------
Exception occurred during processing of request from ('10.200.14.175', 33690)
Traceback (most recent call last):
  File "/home/Glitterccc/miniconda3/envs/chatdku/lib/python3.10/socketserver.py", line 683, in process_request_thread
    self.finish_request(request, client_address)
  File "/home/Glitterccc/miniconda3/envs/chatdku/lib/python3.10/http/server.py", line 1304, in finish_request
    self.RequestHandlerClass(request, client_address, self,
  File "/home/Glitterccc/miniconda3/envs/chatdku/lib/python3.10/http/server.py", line 668, in __init__
    super().__init__(*args, **kwargs)
  File "/home/Glitterccc/miniconda3/envs/chatdku/lib/python3.10/socketserver.py", line 747, in __init__
    self.handle()
  File "/home/Glitterccc/miniconda3/envs/chatdku/lib/python3.10/http/server.py", line 433, in handle
    self.handle_one_request()
  File "/home/Glitterccc/miniconda3/envs/chatdku/lib/python3.10/http/server.py", line 401, in handle_one_request
    self.raw_requestline = self.rfile.readline(65537)
  File "/home/Glitterccc/miniconda3/envs/chatdku/lib/python3.10/socket.py", line 705, in readinto
    return self._sock.recv_into(b)
ConnectionResetError: [Errno 104] Connection reset by peer
----------------------------------------
10.200.14.175 - - [12/Nov/2024 18:45:32] "GET / HTTP/1.1" 200 -
10.200.14.175 - - [12/Nov/2024 18:45:33] "GET / HTTP/1.1" 200 -
10.200.14.175 - - [12/Nov/2024 18:45:34] "GET / HTTP/1.1" 200 -
10.200.14.175 - - [12/Nov/2024 18:45:39] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 18:45:39] "GET /favicon.ico HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 18:45:40] "GET / HTTP/1.1" 200 -
10.200.14.175 - - [12/Nov/2024 18:45:40] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 18:45:40] "GET /nessus345678.html HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 18:45:54] "GET / HTTP/1.1" 200 -
10.200.14.175 - - [12/Nov/2024 18:45:55] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 18:45:55] "GET /robots.txt HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 18:45:59] "GET / HTTP/1.1" 200 -
10.200.14.175 - - [12/Nov/2024 18:45:59] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 18:45:59] "GET /triton-help/en/first.htm HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 18:46:07] "GET / HTTP/1.1" 200 -
10.200.14.175 - - [12/Nov/2024 18:46:07] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 18:46:07] "GET /console/login/LoginForm.jsp HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 18:46:08] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 18:46:08] "GET /wls-wsat/CoordinatorPortType HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 18:46:10] "GET / HTTP/1.1" 200 -
10.200.14.175 - - [12/Nov/2024 18:46:11] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 18:46:11] "GET /emsam/index.html HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 18:46:14] "GET / HTTP/1.1" 200 -
10.200.14.175 - - [12/Nov/2024 18:46:14] "GET / HTTP/1.1" 200 -
10.200.14.175 - - [12/Nov/2024 18:46:14] code 501, message Unsupported method ('OPTIONS')
10.200.14.175 - - [12/Nov/2024 18:46:14] "OPTIONS * HTTP/1.1" 501 -
10.200.14.175 - - [12/Nov/2024 18:46:15] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 18:46:15] "GET /axis2/services/CUPMService/ping HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 18:46:15] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 18:46:15] "GET /dfcweb/lib/cupm/nls/applicationproperties.js HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 18:46:22] "GET / HTTP/1.1" 200 -
10.200.14.175 - - [12/Nov/2024 18:46:22] code 501, message Unsupported method ('PROPFIND')
10.200.14.175 - - [12/Nov/2024 18:46:22] "PROPFIND / HTTP/1.1" 501 -
10.200.14.175 - - [12/Nov/2024 18:46:24] "GET / HTTP/1.1" 200 -
10.200.14.175 - - [12/Nov/2024 18:46:24] code 501, message Unsupported method ('SEARCH')
10.200.14.175 - - [12/Nov/2024 18:46:24] "SEARCH / HTTP/1.1" 501 -
10.200.14.175 - - [12/Nov/2024 18:46:28] "GET / HTTP/1.1" 200 -
10.200.14.175 - - [12/Nov/2024 18:46:28] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 18:46:28] "GET /active.log HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 18:46:34] "GET / HTTP/1.1" 200 -
10.200.14.175 - - [12/Nov/2024 18:46:34] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 18:46:34] "GET /main_internet.php HTTP/1.1" 404 -
10.200.14.175 - - [12/Nov/2024 18:46:39] "GET / HTTP/1.1" 200 -
10.200.14.175 - - [12/Nov/2024 18:46:39] code 404, message File not found
10.200.14.175 - - [12/Nov/2024 18:46:39] "GET /auth/login HTTP/1.1" 404 -
